DG,PAA LVL2,PAA LVL3,TYPE,Titre/Title,Organisation,Chercheur principal/Principal Investigator,QUESTION, Réponse/Answer,Nb, Texte/Text, Thème/Theme,FY
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,Contrats,OSIRIS-REX Science Support Phase E,York University,"Daly, Michael",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,1,http://spaceq.ca/interviewed-dr-michael-daly-on-canadas-participation-in-the-osiris-rex-asteroid-sample-return-mission/,,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,Contrats,APXS Ph. E. Science Support,University of Guelph,"Gellert, Ralf",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,Contrats,APXS Ph. E. Science Support,University of Guelph,"Gellert, Ralf",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,100,"It's impossible to list here all the talks on conferences that use the results of this project.
Any chemical APXS data retrieved from the PDS  falls under this category and very many talks by members of the planetary science community will use APXS data for their talks",,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,Contrats,APXS Ph. E. Science Support,University of Guelph,"Gellert, Ralf",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,10,,,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Martien Geology Exploration supp./MSL & APXS inst.,University of New Brunswick,"Spray, John",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Martien Geology Exploration supp./MSL & APXS inst.,University of New Brunswick,"Spray, John",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,15,"L. M. Thompson, A.A. Fraeman, J. A. Berger, N. I. Boyd, E. Desouza, R. Gellert, C. O'Connell- Cooper, J. G. Spray, A. Yen (March, 2018) APXS determined chemistry of the Vera Rubin (Hematite) Ridge, Gale Crater, Mars: Implications for hema- tite signature origin. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, 2826.pdf

P.-Y. Meslin, P. Gasda, J. L'Haridon, O. Forni, N. Lanza, S. Lamm, J.R. Johnson, R.C. Wiens, L. Thompson, W. Rapin, O. Gasnault, A. Cousin, N. Mangold, E. Dehouck, S. Maurice, J. Lasue, J. Frydenvang (March, 2018) Detection of hydrous manganese and iron oxides with variable phosphorus and magnesium contents in the lacustrine sediments of the Murray formation, Gale, Mars. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, 1447.pdf

R.Gellert, J.A.Berger, N.Boyd1, E.D.Desouza, Catherine O'Connel-Cooper, L.Thompson, S.VanBommel, A.S.Yen (March, 2018) Trace elements on Mars: Chemical evidence for an aqueous history at Gale crater, Mars, and other landing sites. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, 2259.pdf

A. S. Yen, R. Gellert, L. M. Thompson, A. H. Treiman, R. V. Morris, D. T. Vaniman, B. C. Clark, J. A. Berger, R. E. Kronyak (March, 2018) Mobility of potassium-rich fluids on Mars: Implications for diagenesis. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, pdf.2690

M.E. Schmidt, C.M. Fedo, S.M. McLennan, J.G. Spray, L.M. Thompson (March, 2018) MSL-relevant geologic field trip to northern Ontario, Canada: The Sudbury impact structure and Huronian Supergroup. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, pdf.1227

A.A. Fraeman, L.A. Edgar, J.P. Grotzinger, A.R. Vasavada, J.R. Johnson, D.F. Wellington, V.K. Fox, V.Z. Sun, C.J. Hardgrove, B.N. Horgan, C.H. House, S.S. Johnson, K.M. Stack Morgan, E.B. Rampe, L.M. Thompson, R.C. Wiens, A.J. Williams (March, 2018) Curiosity's investigation at Vera Rubin Ridge. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, 1557.pdf

C. D. O'Connell-Cooper, J. G. Spray, L. M. Thompson, R. Gellert, N. I. Boyd, J. A. Berger, E. D. Desouza, and S. J. VanBommel (March, 2018) Soils, eolian dune sands and mega-ripple sands in Gale crater, Mars. 49th Lunar and Planetary Science Conference, The Woodlands, Texas, 2802.pdf

Bethany L Ehlmann, Kenneth S Edgett, Brad Sutte3, Cherie Achilles, Maxim L Litvak, Mathieu Gaetan Andre Lapotre, Robert J Sullivan Jr, Abigail A Fraeman, Raymond E Arvidson, David Frederick Blake, Nathan Thomas Bridges, Pamela Gales Conrad, Agnes Cousin, Robert T Downs, Travis S. J. Gabriel, Ralf Gellert, Victoria E Hamilton, Craig J Hardgrove, Jeffrey Roy Johnson, Stephen Kuhn, Paul R Mahaffy, Sylvestre Maurice, Pierre-Yves Meslin, Michael McHenry, Douglas W Ming, Michelle Elaine Minitti, John Morookian, Richard V Morris, Catherine O'Connell-Cooper, Patrick Claude Pinet, Scott Kaniela Rowland, Susanne Schr”der, Kirsten L Siebach, Nathaniel Stein, Lucy M Thompson, David Vaniman, Ashwin R Vasavada, Danika F Wellington, Roger C Wiens and Albert Yen (Decemeber, 2017) The Sands of the Bagnold Dunes, Mars and Volatiles in Mars Soils. American Geophysical Union, Annual Fall Meeting, New Oreans, P51H-10 . 

Kirsten L Siebach, Michael B Baker, John P Grotzinger, Scott M McLennan, Ralf Gellert, Lucy M Thompson and Joel Hurowitz (December, 2017) Mineral Fractionation during Sediment Comminution and Transport in Fluvio-Deltaic and Lacustrine Rocks of the Bradbury Group, Gale Crater, Mars. EP12B-05 

Albert S Yen, Richard V Morris, Ralf Gellert, Jeffrey A Berger, Brad Sutter, Robert T Downs, Thomas Bristow, Allan H Treiman, Douglas W Ming, Cherie Achilles, David Frederick Blake, Steve Chipera, Benton C Clark, Patricia Craig, Shaunna M Morrison, Elizabeth B Rampe, Mariek E Schmidt, Susanne P Schwenzer, Lucy M Thompson, David Vaniman and MSL Science Team (December, 2017) Hydrothermal Signatures at Gale Crater, Mars, and Possible In-Situ Formation of",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Martien Geology Exploration supp./MSL & APXS inst.,University of New Brunswick,"Spray, John",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,5,"Experience Curiosity: Roving on Mars/Lucy Thompson/University of New Brunswick, Quartermaine Earth Science Centre/March 30th 2017

Experience Curiosity: Roving on Mars/Lucy Thompson/University of New Brunswick, Royal Astronomy Meeting/May 2017

Introduction to Mars and OnSight/Lucy Thompson/University of New Brunswick, Family Group, March 2018

Introduction to Mars and OnSight/Lucy Thompson/University of New Brunswick, Family Group, June 2017

NASA's Mars Science Laboratory rover mission: Technologies for exploring the Gale impact crater/John Spray/University of New Brunswick/2018 Annual General Meeting of the Association of Professional Engineers and Geologists of New Bruswick (APEGNB), 01 February 2018.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,ExoMars 2016 Trace Gas Orbiter NOMAD Instrument Support Studies,University of Winnipeg,"Cloutis, Edward",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,ExoMars 2016 Trace Gas Orbiter NOMAD Instrument Support Studies,University of Winnipeg,"Cloutis, Edward",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,14,"1.  Cloutis, E.A. (2018) Mars Analog Studies Update ? invited talk: Joint MastCam-Z/RIMFAX Team Meeting; Arizona State University, Tempe, AZ, USA; February 6, 2018.

2.  Cloutis, E.A. (2018) Surface-orbital Mars radar observations ? invited talk: : Joint MastCam-Z/RIMFAX Team Meeting; Arizona State University, Tempe, AZ, USA; February 8, 2018.

3.	Lane, M.D., J.P. Allain, K.S. Cahill, R.N. Clark, E.A. Cloutis, M.D. Dyar, J. Helbert, A.R. Hendrix, G. Holsclaw, M. Osterloo, N. Pearson, D.W. Savin, and the TREX Team (2018) Toolbox for Research and Exploration (TREX): The fine-particle spectral library. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #1098.

4.	Domingue, D.L., J.P. Allain, M. Banks, R. Christoffersen, M. Cintala, R. Clark, E. Cloutis, A. Graps, A.R. Hendrix, H. Hsieh, M.D. Lane, S. Lederer, J.-Y. Li, E. Noe Dobrea, T. Prettyman, D.W. Savin, N. Schorghofer, K. Stockstill-Cahill, F. Vilas, and the TREX Team (2018) Toolbox for Research and Exploration (TREX): Investigation of fine-grained materials on small bodies. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #1141.

5.	Johnson, J.R., J.F. Bell III, S. Bender, E. Cloutis, B. Ehlmann, A. Fraeman, O. Gasnault, S. Maurice, D. Wellington, and R.C. Wiens (2018) Bagnold Dunes campaign Phase II: Visible/near-infrared reflectance spectroscopy of longitudinal ripple sands. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #1352.

6.	Cousins, C.R., P. Mann, E. Cloutis, J. Cherry, E. Allender, M. Fox-Powell, and M. Gunn (2018) Basaltic fluvial and lacustrine sediments from Iceland as an analog for Mars. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2292.

7.	Izawa, M.R.M., B.J. Hall, A. Chanou, A.P. Jephcoat, D.M. Applin, J.M. Stromberg, R.A.F. Grieve, and E.A. Cloutis (2018) Comparing martian regolith breccia Northwest Africa 8171 with terrestrial impact breccias. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2360.

8.	Stromberg, J.M., A. Parkinson, M. Morison, E.A. Cloutis, N. Casson, D. Applin, J. Poitras, A. Moreras-Marti, C. Maggiori, C. Cousins, L. Whyte, R. Kruzelecky, D. Das, R. Leveille, K. Berlo, S.K. Sharma, T. Acosta-Maeda, M. Daly, and E. Lalla (2018) Biosignatures and organic carbon detection by reflectance and Raman spectroscopy from inverted fluvial channel sediments. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2505.

9.	Fox-Powell, M.G., A. Channing, D. Applin, P. Mann, E. Cloutis, L.J. Preston, and C.R. Cousins (2018) Cryogenic silicification of microorganisms in hydrothermal fluids. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2546.

10.	Fox-Powell, M.G., G.R. Osinski, M. Gunn, D. Applin, E. Cloutis, and C.R. Cousins (2018) Low-temperature hydrated salts on Axel Heiberg Island, Arctic Canada, as an analogue for Europa. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2564.

11.	Poitras, J.R., K.T. Tait, E.A. Cloutis, and D.M. Applin (2018) Martian analogue salts from billion-year-old water. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2678.

12.	Izawa, M.R.M., D.M. Applin, and E.A. Cloutis (2018) The ?infrared-ultraviolet connection? in reflectance spectroscopy. Lunar and Planetary Science Conference, 49; Houston, TX, USA, March 19-23, 2018; abstract #2930.

13.	Cousins, C.R., P. Mann, E. Cloutis, J. Cherry, E. Allender, M. Fox-Powell, and M. Gunn (2017) Visible-SWIR spectroscopy and alteration mineralogy of fluvial and lacustrine basaltic sediments from Iceland as an analogue for Mars. 1st British Planetary Science Conference; December 3-5, 2017; Glasgow, UK.

14.	Johnson, J.R., J.F. Bell III, E. Cloutis, A.A. Fraeman, R. Wiens, and S. Mauric",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - U. of British C.,University of British Columbia,"Johnson, Catherine",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - U. of British C.,University of British Columbia,"Johnson, Catherine",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,2,"Mittelholz, A. and C. L. Johnson, Crustal Magnetic Fields on Mars from MAVEN data, In Lunar and Planetary Science XXXXVIII, Abstract # 1674, Lunar and Planetary Institute Houston, 2017.

Mittelholz, A., Morschhauser, A., Johnson, C. L., New crustal field models of Mars, GP41A-0966, presented at 2017 Fall Meeting, American Geophysical Union, New Orleans, 11-15 December 2017.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - U. of British C.,University of British Columbia,"Johnson, Catherine",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,1,"Crustal Magnetic Fields near the InSight Landing Site Mittelholz, Johnson and Langlois, InSight Science Team Meeting, Pasadena, April 2017.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - UWO,Western University,"Tornabene, Livio",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - UWO,Western University,"Tornabene, Livio",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,13,"3rd Mars 2020 Landing Site Workshop (Feb 2017)

Presentation on ""CaSSIS Fe-sensitivity, and image simulations using MRO data sets"" at CaSSIS team meeting, Bern, Switzerland (June 2017)

Co-led the break out sessions on ?CaSSIS imaging modes? at CaSSIS team meeting, Bern, Switzerland (Feb 2018)

Planetary Crater Consortium (Aug 2017)

1.	Tornabene, L. L., et al. ""New opportunities in planetary geomorphology: an assessment of the capabilities of the Colour and Stereo Surface Imaging System (CaSSIS) on The Exomars Trace Gas Orbiter through Image Simulation."" EGU General Assembly Conference Abstracts. Vol. 19. 2017.
2.	Harrison, T. N., et al. ""Deposition and Erosion of the Scalloped Depression Bearing Terrain in Western Utopia Planitia, Mars."" Lunar and Planetary Science Conference. Vol. 48. 2017.
3.	Tornabene, L. L., et al. ""Colour and Stereo Surface Imaging System on the ExoMars Trace Gas Orbiter: An Assessment of Colour and Spatial Capabilities Through Image Simulations."" Lunar and Planetary Science Conference. Vol. 48. 2017.
4.	*Ryan, C. H., et al. ""Geomorphological Mapping of Hargraves Ejecta in the Nili Fossae Trough: Insight into Impact Processes at Potential Mars 2020 Landing Site."" Lunar and Planetary Science Conference. Vol. 48. 2017.
5.	*Harrison, T. N., et al. ""Multiple Generations of Gully Activity in Western Utopia Planitia, Mars."" Lunar and Planetary Science Conference. Vol. 48. 2017.
6.	*Bina, A., et al. ""Visible and Thermophysical Mapping of Craters with Transitional Morphologies: Insights into the Nature and Extent of Crater Degradation on Mars."" Lunar and Planetary Science Conference. Vol. 48. 2017.
7.	Chojnacki, M., et al. ""Sand Flux Estimates and Aeolian-Driven Landscape Evolution on Mars."" Lunar and Planetary Science Conference. Vol. 48. 2017.
8.	Piatek, J. L., et al. ""Thermophysical Characteristics of Well-Preserved Martian Craters Near the Transition Diameter."" Lunar and Planetary Science Conference. Vol. 48. 2017.",,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Grant agreement - Planetary CoI - UWO,Western University,"Tornabene, Livio",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,7,"2017 ?Interview with Global News radio AM980 with Jacqueline Labelle and Victor Young	https://globalnews.ca/news/3414243/western-university-students-make-their-mark-on-mars/

2017 ?Western News article: Western students help name craters on Mars
http://news.westernu.ca/2017/04/western-students-help-name-craters-mars/

2017 ?University of Western Ontario media release: Three Western students name Martian craters
https://mediarelations.uwo.ca/2017/04/28/three-western-students-name-martian-craters/

2017 ?Interview/Article in The Londoner: ?Focus on Mars sharper than expected? (see http://www.thelondoner.ca/2017/01/16/focus-on-mars-sharper-than-expected)
 
2017 ? CPSX Colloquium speaker (with Eric Pilles, Jon Kissi, Gavin Tolometti, Zach Morse, Radu Capitan and Matt Bourassa): CPSX, Western University; Title: ?High-Resolution Orbital Imaging of Mars from Western University (1 for both Cycle 273 and 285).

2017 ?Colloquium speaker: CPSX, Brock University; Title: ?The Colour and Stereo Surface Imaging System onboard the ExoMars 2016 Trace Gas Orbiter:  Instrument overview and image simulations using Mars Reconnaissance Orbiter (MRO) datasets?

2017 ? Keynote speaker at the 2017 NiRC at McGill University; Title: ?The rocks of Mars from far and near: My personal highlights from 15 years of Mars exploration?",,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Enhanced 3D microprobe-like chemical analyses with the ChemCam LIBS instrument,McGill University,"L‚veill‚, Richard",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Enhanced 3D microprobe-like chemical analyses with the ChemCam LIBS instrument,McGill University,"L‚veill‚, Richard",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,6,"1) Gibbons, E., L‚veill‚, R., Belro, K., 2017.  ASSESSING BIOSIGNATURES IN BIOMINERALIZED CLAY DEPOSITS: IMPLICATIONS FOR LIFE ON MARS. LIBS in Geoscience Workshop, Nov. 2017, Montreal, QC
2) Dad, D., Berlo, K., L‚veill‚, R., 2017. Environmental Effects on Martian Rocks using Laser Induced Breakdown
Spectroscopy. LIBS in Geoscience Workshop, Nov. 2017, Montreal, QC.
3) L‚veill‚, R.  2017. Overview of the ChemCam instrument on the Curiosity rover and the first LIBS
results from Mars.
4) L‚veill‚, R. 2017. Environnements anciens habitables (et habit‚s?) sur Mars.  CongrŠs de l?ACFAS, McGill University, Montreal, QC. Mai, 2017.
5) L‚veill‚, R. Curiosity: a Geochemical Laboratory on Mars, MAGNET NSERC-CREATE New Frontiers seminar, April 13, 2017.
6) L‚veill‚, R. Where's the smoking gun? Biosignature preservation (or lack thereof) in Mars-like systems on Earth. Earth-Life Science Institute, Tokyo, Japan, September, 2017.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Enhanced 3D microprobe-like chemical analyses with the ChemCam LIBS instrument,McGill University,"L‚veill‚, Richard",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,1,"1) L‚veill‚, R., Was Mars Habitable? Five years of exploration with the Curiosity rover.  Royal Astronomical Society of Canada - Montreal Centre, Feb 12, 2018.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Enhanced 3D microprobe-like chemical analyses with the ChemCam LIBS instrument,McGill University,"L‚veill‚, Richard",Autres,,3,"Guest lecture, Astrobiology course (Nick Cowan), McGill University. 
Guest lecture, Understanding Planet Earth course (Natalya Gomez), McGill University.
Guest lecture, Earth System Science course (Heather Short), John Abbott College.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,"Atmospheric Ice, Dust and Dynamics at Gale Crater",York University,"Moores, John",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Non,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,"Resolving Igneous, , and Dust Coating Histories of Rocks in Gale",Brock University,"Schmidt, Mariek",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,"Resolving Igneous, , and Dust Coating Histories of Rocks in Gale",Brock University,"Schmidt, Mariek",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,9,"Diverse igneous protolith contributions in Gale Crater: Implications for a variably metasomatised Mars mantle / Schmidt, M.E. /  International Agency of Volcanology and Chemistry of the Earth Interior (IAVCEI) General Assembly / August 2017

Variable metasomatism of the Mars Mantle / Schmidt, M.E. /  Lunar and Planetary Science Convention XLVIII / March 2017

Hawai'I and Gale Crater: A Mars analogue study of igneous, sedimentary, weathering, and alteration trends in geochemistry / Berger, J.A.,  / Lunar and Planetary Science Convention XLVIII / March 2017

Determining dust coverages on rocks from MAHLI images: Methodology and APXS comparison / Bradley, N.J. / Lunar and Planetary Science Convention XLVIII / March 2017

Analysis of rock surface and lighting conditions on dust coverage estimates on APXS rock targets in Gale Crater / Bray, S.L., Schmidt, M.E., Bradley, N.J., Perrett, G.M. / Lunar and Planetary Science Convention XLVIII / March 2017

Possible volcanic avalanche deposit north of Gale Crater / Churchill, J.J.C. / Lunar and Planetary Science Convention XLVIII / March 2017

APXS Gale soil and Bagnold sand compositions / O'Connell-Cooper, C.D. / Lunar and Planetary Science Convention XLVIII / March 2017

Increasing occurrence of sandstone cemented with calcium sulfate on Mount Sharp, Gale Crater, Mars / Newsom, H.E. / Lunar and Planetary Science Convention XLVIII / March 2017 

Dust modelling on Martian rock surfaces studied by the Mace Science Laboratory Alpha Particle X-ray Spectrometer / Perrett, G.M. / Lunar and Planetary Science Convention XLVIII / March 2017",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Geophysical investigation of asteroid Bennu,University of British Columbia,"Johnson, Catherine",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Geophysical investigation of asteroid Bennu,University of British Columbia,"Johnson, Catherine",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,5,"1.  Susorney et al., (2018) The Global Surface Roughness of 25143 Itokawa 49th Lunar Planetary Science Conference, 1066.

2.  Susorney et al., (2017) Using Surface Roughness to Probe the Interior Structure of Asteroids, American Geophysical Union Fall Meeting, P24C-07.

3.  M. M. Al Asad (Univ. of British Columbia), C. L. Johnson, O.S. Barnouin, E. E. Palmer, M. Daly, M. E. Perry, H. C. Susorney and D. S. Lauretta (2018). Knowledge in the Absence of Truth: Pre- and In-Flight Evaluation of SPC-Derived Shape Models for the OSIRIS-REx Mission, RPI Workshop on Image-Based Modeling and Navigation for Space Applications, Rensselaer Polytechnic Institute, Troy, NY, 4-4 June

4.  Seabrook, J., M. G. Daly, O. S. Barnouin, A. H. Nair, R. C. Espiritu, R. W. Gaskell, C. L. Johnson, E. B. Bierhaus and D. S. Lauretta, Shape model construction of Bennu using the OSIRIS-REx Laser Altimeter (OLA).  In Lunar and Planetary Science XXXXVIII, Abstract # 1977, Lunar and Planetary Institute Houston, 2017. 

5.  Daly, M. G., O. S. Barnouin, C. Dickinson, J. Seabrook, C. L. Johnson, G. Cunningham, T. Haltigin, D. Gaudreau, C. Brunet, I. Aslam, A. Taylor, E. B. Bierhaus, W. Boynton, M. Nolan, D. S. Lauretta, The OSIRIS-RExLaser Altimeter, In Lunar and Planetary Science XXXXVIII, Abstract # 1996, Lunar and Planetary Institute Houston, 2017.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Physical Properties of the rocks comprising asteroid Bennu and their context amongst solar system small bodies,University of Calgary,"Hildebrand, Alan",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Physical Properties of the rocks comprising asteroid Bennu and their context amongst solar system small bodies,University of Calgary,"Hildebrand, Alan",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,1,"REPROCESSING WISE SPACE TELESCOPE IMAGERY WITH A MATCHED-FILTER MOVING-OBJECT SOFTWARE PIPELINE DETECTOR,  M. J. Mazur,  A. R. Hildebrand, and P. Gural, 49th Lunar and Planetary Science Conference Abs. #2242, March, 2018",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Measurement and Characterization of Dielectric properties of astromaterials,University of Toronto,"Ghent, Rebecca",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Measurement and Characterization of Dielectric properties of astromaterials,University of Toronto,"Ghent, Rebecca",Nombre de CONFRENCES/ SMINAIRES/ ATELIERS,,2,"Hickson, D. C., A. Boivin, M. G. Daly, R. R. Ghent, M. C. Nolan, K. Tait, A. Cunje, and C-A. Tsai (2017), Constraining Bulk Densities of Near-Earth Asteroid Surfaces from Radar Observations Using Laboratory Measurements of Permittivity, Abstract P13B-2555, presented at 2017 Fall Meeting, AGU, New Orleans, LA, 11-15 Dec.


A. Boivin, D. C. Hickson, A. Cunje, C-A Tsai, R. R. Ghent, and M. G. Daly (2017), Measurements in Vacuum of the Complex Permittivity of Planetary Regolith Analog Materials in Support of the OSIRIS-REx Mission. Abstract P13B-2556, presented at 2017 Fall Meeting, AGU, New Orleans, LA, 11-15 Dec.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Measurement and Characterization of Dielectric properties of astromaterials,University of Toronto,"Ghent, Rebecca",Nombre d'expos‚s aux MDIAS/ PUBLIC GNRAL,,2,"R. Ghent: Astronomy on Tap, Nov. 2, 2016 (just before funding started but after application submitted)

Dylan Hickson: speaker at Solar System Social event, Toronto, June 3, 2017.",Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Measurement and Characterization of Dielectric properties of astromaterials,University of Toronto,"Ghent, Rebecca",Autres,,0,,Science plan‚taire,2017/2018
EXPL,1.2.2 - EXPLORATION MISSIONS AND TECHNOLOGY,1.2.2.2 - PLANETARY MISSIONS,S&C,Mineralogical and geochemical investigation of carbonaceous chondrites to support the OSIRIS-Rex Mission objectives,University of Toronto,"Tait, Kimberly",Avez-vous produit des PRSENTATIONS cette ann‚e (pour ce projet sp‚cifiquement)?,Oui,,,Science plan‚taire,2017/2018
